LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,LabelName
0.0305349597384996,0.0597943075819182,0.0208084190385075,0.10412182093598,0.198517101171968,0.154349039304791,0.050466395599139,0.0858646256876345,0.17707087618592,0.118472454755641,Camara
0.0193577430972389,0.0416416566626651,0.014030612244898,0.101065426170468,0.133403361344538,0.174519807923169,0.045093037214886,0.0896608643457383,0.29359243697479,0.0876350540216086,Relogio
0.0214803149606299,0.046488188976378,0.0114645669291339,0.104,0.149102362204724,0.169826771653543,0.0444094488188976,0.0880629921259843,0.277102362204724,0.0880629921259843,Gestor_Inteligente
0.0258808177468465,0.0519791213571118,0.0171088879222851,0.11302015369001,0.155429897056691,0.164709293895897,0.0448020878642888,0.0946788458750181,0.212701174423662,0.119689720168189,Email
0.0193606173349869,0.0397547195810941,0.0131597078682651,0.0825409949014744,0.10775802673281,0.145996968444261,0.0325892241973267,0.0793716411740389,0.391552983326443,0.0879151164393,S_Planner
0.0379756955548449,0.0633194755356572,0.0231052126638951,0.111528621682123,0.149424368404221,0.155980172689479,0.0633194755356572,0.0865046370322993,0.16837224176527,0.140470099136553,Internet
0.0345622119815668,0.0596367579289781,0.0246679316888046,0.0926402819192193,0.133843860124695,0.138248847926267,0.0597045269720791,0.0792220113851992,0.253252914068853,0.124220656004337,Galaxy_Store
0.0297920604914934,0.0653308128544423,0.019054820415879,0.0927788279773157,0.147069943289225,0.151984877126654,0.0610207939508507,0.0899054820415879,0.210283553875236,0.132778827977316,Contactos
0.0214734760189306,0.0575686939323303,0.0106661015751925,0.0878010878010878,0.116620752984389,0.164724164724165,0.0488804125167761,0.0902027265663629,0.273998728544183,0.128063855336583,Musica
0.0275903433798171,0.0583295846453741,0.01259559154296,0.096116359274254,0.131953816164343,0.173714200029989,0.0472334682860999,0.0949917528864897,0.239091318038686,0.118383565751987,Definicoes
0.0203698553948832,0.0497775305895439,0.0101501668520578,0.0824527252502781,0.128128476084538,0.140711902113459,0.0451890989988877,0.0800194660734149,0.333495550611791,0.109705228031146,Mensagem
0.0295461243737106,0.0613026819923372,0.020999115826702,0.106248157972296,0.189581491305629,0.161508989095196,0.0529030356616563,0.0834070144414972,0.170645446507516,0.12385794282346,Camara
0.0278236914600551,0.0641873278236915,0.0204545454545455,0.0859504132231405,0.160881542699724,0.126997245179063,0.0445592286501377,0.0807851239669422,0.278512396694215,0.109848484848485,S_Health
0.0220385674931129,0.0482093663911846,0.0147382920110193,0.0971074380165289,0.123002754820937,0.151859504132231,0.040564738292011,0.0891873278236915,0.308333333333333,0.10495867768595,Galeria
0.0226689976689977,0.0463869463869464,0.0153846153846154,0.105885780885781,0.145571095571096,0.170804195804196,0.0413752913752914,0.0889277389277389,0.266608391608392,0.0963869463869464,Gestor_Inteligente
0.0196861426369623,0.0415440661342301,0.0159030404932044,0.103755079164915,0.138433515482696,0.175984307131848,0.0459576853019476,0.0916351408154687,0.274695250105086,0.0924057727336416,Relogio
0.0239661654135338,0.0530231829573935,0.0134711779448621,0.102913533834586,0.143092105263158,0.167606516290727,0.0434680451127819,0.0870927318295739,0.262218045112782,0.103148496240602,Telefone
0.0363236470274593,0.0703812316715543,0.0265262596640896,0.0861770194614769,0.160223940282591,0.1574246867502,0.0659157557984537,0.0865769128232471,0.175753132498001,0.134697414022927,Video
0.0231185440236104,0.0536973274307264,0.0140186915887851,0.104935235284473,0.138055418921135,0.167322511887195,0.0432857845548451,0.0861616658468601,0.26463354648303,0.104771273979341,Calculadora
0.0223609355246523,0.0571270543615676,0.010192793931732,0.0901548672566372,0.144753476611884,0.169800884955752,0.0444058154235145,0.082885587863464,0.275837547408344,0.102481036662453,S_Voice
0.0463795964713075,0.0654205607476635,0.0227967508079308,0.110577342999389,0.151366931609748,0.144728797274871,0.0512708533496375,0.0836754301685737,0.173988994672024,0.149794741898856,Chrome
0.017872765904262,0.0419322584676915,0.0149356330458693,0.0935508061492313,0.122109736282965,0.170478690163729,0.0449318835145607,0.0853018372703412,0.296275465566804,0.112610923634546,Radio
0.0189940828402367,0.0360355029585799,0.0144378698224852,0.087396449704142,0.109881656804734,0.167396449704142,0.039585798816568,0.0871005917159763,0.346568047337278,0.092603550295858,Ferramentas
0.0218173639226271,0.0561553456290298,0.0101964312490628,0.092967461388514,0.136752136752137,0.172439646123857,0.0431099115309642,0.0823211875843455,0.275153696206328,0.109086819613135,S_Voice
0.0245689655172414,0.0482758620689655,0.0200431034482759,0.10617816091954,0.145186781609195,0.159626436781609,0.0431034482758621,0.0878591954022988,0.248994252873563,0.116163793103448,Email
0.0388629283489097,0.065809968847352,0.0248442367601246,0.105373831775701,0.153582554517134,0.150077881619938,0.0542834890965732,0.0842679127725857,0.17297507788162,0.149922118380062,Chrome
0.0207944548120501,0.0403225806451613,0.0149960010663823,0.0805785123966942,0.10683817648627,0.155491868834977,0.0366568914956012,0.0777126099706745,0.371434284190882,0.0951746201013063,S_Planner
0.0235779546124374,0.0476716769820218,0.0108311229000884,0.0965222516946655,0.127468317123489,0.153993516062482,0.0395667550839965,0.0904804008252284,0.304081933392278,0.105806071323313,Galeria
0.0178358387019804,0.0375208780720592,0.0147936053447865,0.0913266523502744,0.11733476497256,0.170245764733954,0.0398472918157958,0.0883440706275352,0.331245526127416,0.0915056072536388,Ferramentas
0.0219155844155844,0.0473214285714286,0.0104707792207792,0.104220779220779,0.13538961038961,0.181899350649351,0.0415584415584416,0.0847402597402597,0.276542207792208,0.0959415584415584,Telefone
0.017866847826087,0.0494565217391304,0.0121603260869565,0.0882472826086956,0.119429347826087,0.143138586956522,0.0465353260869565,0.0786684782608696,0.331114130434783,0.113383152173913,Mensagem
0.0185036202735318,0.0421268192788708,0.0158706940686024,0.105682732392306,0.130402983983032,0.174065676881445,0.0446134718057486,0.0901045856798069,0.287062093176333,0.0915673224603233,Relogio
0.0373361048928686,0.0656379916853214,0.0227854173329069,0.1108090821874,0.145267029101375,0.160057563159578,0.0654780940198273,0.0911416693316278,0.164534697793412,0.136952350495683,Internet
0.0273820829376385,0.0544476100031656,0.01218740107629,0.104621715732827,0.134298828743273,0.169040835707502,0.0480373535929092,0.0948084836973726,0.250870528648306,0.104305159860715,Definicoes
0.0354838709677419,0.0672043010752688,0.0239247311827957,0.0948924731182796,0.160349462365591,0.162432795698925,0.0702956989247312,0.0831317204301075,0.176209677419355,0.126075268817204,Video
0.0229396771452846,0.0557349192863212,0.0127442650807137,0.100084961767205,0.139932030586236,0.157434154630416,0.0367884451996602,0.0847068819031436,0.276550552251487,0.113084112149533,Calculadora
0.0180327868852459,0.0436065573770492,0.0155409836065574,0.0940983606557377,0.130098360655738,0.169967213114754,0.0417704918032787,0.0863606557377049,0.294885245901639,0.105639344262295,Radio
0.024939007861209,0.0603822174030903,0.0201274058010301,0.0872865275142315,0.160748170235836,0.126524803469775,0.0450664136622391,0.0757657901870426,0.294659799403632,0.104499864461914,S_Health
0.0306573957016435,0.0545986093552465,0.021570796460177,0.10864412136536,0.203381795195955,0.163637800252844,0.0480404551201011,0.0839127686472819,0.169089759797724,0.116466498103666,Camara
0.0352914898369444,0.0697639788548879,0.0219641128732038,0.0897922716104534,0.135656317474499,0.144218598764053,0.0659667932395205,0.0912069093887276,0.207058297967389,0.139081229990321,Contactos
0.0195718654434251,0.061085626911315,0.0110091743119266,0.0846330275229358,0.113761467889908,0.164220183486239,0.043960244648318,0.092737003058104,0.277675840978593,0.131345565749236,Musica
0.0210924824229313,0.0480139414698636,0.0127997115557959,0.108286761612884,0.146806081365303,0.171383931254131,0.0463313502794303,0.0927227931013761,0.259659876209362,0.0929030707289225,Gestor_Inteligente
0.033872444308819,0.0595819346963686,0.0257094903875496,0.0885718645102228,0.148687824229478,0.129844369850473,0.0542416844675008,0.0801800427220018,0.259231003967043,0.120079340860543,Galaxy_Store
0.0481859117022928,0.0683194451632938,0.032555250763418,0.0952331659851975,0.150458050825527,0.142073391646395,0.0746855752807826,0.0920242223487397,0.144971792350292,0.151493193934061,Galeria
0.0353397172822617,0.0621865025079799,0.0314637482900137,0.101516187870497,0.230905152758778,0.163531691746466,0.0653214774281806,0.0784883720930233,0.11234610123119,0.11890104879161,Email
0.0293981481481481,0.0588541666666667,0.0207175925925926,0.101793981481481,0.131828703703704,0.175578703703704,0.0663773148148148,0.0855324074074074,0.20943287037037,0.120486111111111,Telefone
0.0477613655957239,0.071096040002299,0.0304040462095523,0.0911546640611529,0.153974366342893,0.142939249382148,0.0767860221851831,0.0928789010862693,0.136099775849187,0.156905569285591,Contactos
0.0438981562774364,0.0710601404741001,0.0296861281826163,0.0956979806848112,0.148375768217735,0.145741878841089,0.0693042142230026,0.0947102721685689,0.154466637401229,0.147058823529412,Mensagem
0.0424812030075188,0.0745614035087719,0.037218045112782,0.105827067669173,0.181641604010025,0.138408521303258,0.0734335839598998,0.0885338345864662,0.116416040100251,0.141478696741855,Internet
0.0374117647058824,0.0641764705882353,0.0352352941176471,0.109294117647059,0.231176470588235,0.153764705882353,0.0650588235294118,0.0806470588235294,0.107882352941176,0.115352941176471,Camara
0.0289591165413534,0.0579182330827068,0.018796992481203,0.0968045112781955,0.128524436090226,0.164473684210526,0.0612664473684211,0.0944548872180451,0.229558270676692,0.119243421052632,Musica
0.0370192307692308,0.0623798076923077,0.0263221153846154,0.103485576923077,0.177463942307692,0.151201923076923,0.0655048076923077,0.0850360576923077,0.159735576923077,0.131850961538461,Chrome
0.0273843803255568,0.0550038197097021,0.0196861961567844,0.0987248046071575,0.151554328024916,0.16330728095434,0.0548862901804078,0.0837397896221426,0.235117823353118,0.110595287065875,S_Voice
0.030159979019145,0.0541568318908996,0.021243115656963,0.0980854969840021,0.137621295567794,0.163847364280094,0.0485182271177551,0.0862837660634671,0.242460005245214,0.117623918174666,Calculadora
0.0481751824817518,0.0690158570349862,0.0522527057639064,0.129675308331236,0.176189277623962,0.147143216712811,0.0801409514220992,0.0764661464887994,0.0878429398439466,0.133098414296501,Video
0.0342383027884262,0.0662185580003151,0.022527963031035,0.0971485585254424,0.173712125190359,0.151604264034028,0.0560836002730662,0.0839678622065851,0.195557422674999,0.118941343275744,S_Health
0.0364970645792564,0.0671232876712329,0.0282289628180039,0.102788649706458,0.168639921722114,0.145988258317025,0.0683953033268102,0.087573385518591,0.158414872798434,0.136350293542074,Gestor_Inteligente
0.0382366976855166,0.0644834168456216,0.0317943211643999,0.10087091386304,0.148771176330232,0.150560725363875,0.0706871868289191,0.0888809353376283,0.171677403960869,0.1340372226199,Galaxy_Store
0.0317999207831155,0.0579414926724382,0.0243874837322469,0.101397612176767,0.164205284897867,0.169410965880156,0.0642788434334861,0.0860634866745884,0.179030158999604,0.121484750749731,S_Planner
0.0315492588219861,0.0699199790108881,0.0268922996195723,0.103502558048013,0.164633346451528,0.154663518299882,0.0727403909222091,0.0951069132887315,0.158533385806113,0.122458349731077,Definicoes
0.0347876225254661,0.068870523415978,0.0298545710807867,0.0930232558139535,0.201742584406432,0.160035876737779,0.0739957716701903,0.0795694791466462,0.131718880133256,0.126401435069511,Relogio
0.0353747203579418,0.0638049962714392,0.0277311707680835,0.0983873974645787,0.166200596569724,0.162192393736018,0.0777404921700224,0.0928877703206562,0.143736017897092,0.131944444444444,Ferramentas
0.0252542793351526,0.0505085586703051,0.0214338873728603,0.0872736293723642,0.177325725626395,0.169089555941454,0.0579012651947408,0.0693128256015877,0.243661622426197,0.0982386504589432,Radio
0.0156812725090036,0.0431422569027611,0.0143307322929172,0.102641056422569,0.136779711884754,0.173769507803121,0.0419417767106843,0.0823079231692677,0.306797719087635,0.0826080432172869,Relogio
0.019904,0.042432,0.016256,0.082752,0.112896,0.155968,0.036224,0.075648,0.36096,0.09696,S_Planner
0.0193798449612403,0.0401311866428146,0.0130590339892666,0.0852713178294574,0.1072152653548,0.171079308288611,0.0395945140131187,0.0901610017889088,0.339892665474061,0.0942158616577221,Ferramentas
0.0378119293974437,0.0617011564211808,0.0194004869141814,0.100121728545344,0.145237370663421,0.155203895313451,0.0523432744978697,0.0811016433353621,0.212264150943396,0.134814363968351,Chrome
0.0308539944903581,0.065249901613538,0.0199921290830382,0.0958677685950413,0.148681621408894,0.14931129476584,0.0613144431326249,0.0896497441951987,0.20771349862259,0.131365604092877,Contactos
0.0210084033613445,0.0463633729353811,0.0108664155317299,0.0955520139090119,0.126557519559548,0.16161982034193,0.037380469429151,0.0885250651984932,0.315270935960591,0.0968559837728195,Galeria
0.0244914240127643,0.0571998404467491,0.0115676106900678,0.104587155963303,0.130275229357798,0.169605105704029,0.0441962504986039,0.0900678101316314,0.259353809333865,0.108655763861189,Definicoes
0.019567391847962,0.0521380345086271,0.0130657664416104,0.0848337084271068,0.122718179544886,0.14766191547887,0.0494498624656164,0.0773943485871468,0.323768442110528,0.109402350587647,Mensagem
0.0392680436660646,0.0658132411843242,0.0186130526977146,0.114505615330244,0.144820545040446,0.158799968585565,0.0639283750883531,0.0904735726066127,0.167438938192099,0.136338647608576,Internet
0.0295715562891135,0.0599683653118768,0.023244618664466,0.107145313252184,0.184581528092979,0.164294065057424,0.0574238360497902,0.0843820920156798,0.169933292070697,0.119455333195791,Camara
0.0232804232804233,0.0590608465608466,0.0134259259259259,0.0935185185185185,0.118187830687831,0.161375661375661,0.0563492063492064,0.0889550264550265,0.258862433862434,0.126984126984127,Musica
0.0275519421860885,0.0598141695702671,0.0205833010711059,0.0870434894825139,0.157246096270486,0.130855594270228,0.0465221318879855,0.0800748483675313,0.272809394760614,0.117499032133178,S_Health
0.0161367521367521,0.0450598290598291,0.0151794871794872,0.0948376068376068,0.119931623931624,0.174564102564103,0.041025641025641,0.0886837606837607,0.300444444444445,0.104136752136752,Radio
0.025487012987013,0.0466720779220779,0.0135551948051948,0.111363636363636,0.155032467532467,0.15900974025974,0.0388798701298701,0.0940746753246753,0.241152597402597,0.114772727272727,Email
0.0216108452950558,0.0491228070175439,0.0118819776714514,0.102312599681021,0.134848484848485,0.181259968102073,0.040829346092504,0.0873205741626794,0.273524720893142,0.0972886762360447,Telefone
0.0362,0.0670666666666667,0.0236,0.0928666666666667,0.1586,0.1574,0.065,0.0848,0.182733333333333,0.131733333333333,Video
0.0237068965517241,0.0554542440318302,0.0140086206896552,0.0996352785145889,0.138511273209549,0.160974801061008,0.0399535809018568,0.0827254641909814,0.270142572944297,0.114887267904509,Calculadora
0.0200655200655201,0.0573300573300573,0.00999180999180999,0.0882882882882883,0.144389844389844,0.177313677313677,0.0357084357084357,0.0837018837018837,0.28009828009828,0.103112203112203,S_Voice
0.0194570135746606,0.0452488687782805,0.0119586296056884,0.110019392372334,0.148287007110536,0.168648998060763,0.0457013574660634,0.0914673561732385,0.268131868131868,0.0910795087265675,Gestor_Inteligente
0.0323136902084271,0.0581796371270056,0.0226420752736542,0.0914679862048283,0.142600089968511,0.13592742540111,0.0592292697555855,0.0758734442944969,0.261133603238866,0.120632778527515,Galaxy_Store
0.0447981366459627,0.0644409937888199,0.0249223602484472,0.108695652173913,0.148913043478261,0.147437888198758,0.0569875776397515,0.0826086956521739,0.166614906832298,0.154580745341615,Chrome
0.0192664194915254,0.043895656779661,0.015625,0.0883209745762712,0.110500529661017,0.151615466101695,0.0370762711864407,0.0818988347457627,0.354409427966102,0.0973914194915254,S_Planner
0.0168721109399076,0.0412172573189522,0.0140215716486903,0.104853620955316,0.136440677966102,0.17080123266564,0.0430662557781202,0.0882126348228043,0.294761171032357,0.0897534668721109,Relogio
0.0178529480855062,0.040580220812779,0.013272257458304,0.0894409208362697,0.109760394644116,0.165374677002584,0.0414611228564717,0.0870331219168428,0.342318534178999,0.0929058022081278,Ferramentas
0.0279251399941055,0.0589448865310934,0.0247568523430592,0.106984969053935,0.192970822281167,0.159519599174772,0.0512820512820513,0.0873121131741821,0.167771883289125,0.122531682876511,Camara
0.0197971994205698,0.0579430226943506,0.0104619346531466,0.0892483502333816,0.141477547078706,0.178496700466763,0.0387896346370514,0.0803959439884114,0.280943183647191,0.102446483180428,S_Voice
0.0243265993265993,0.0577441077441077,0.0122895622895623,0.102104377104377,0.135521885521885,0.163299663299663,0.0394781144781145,0.088973063973064,0.27003367003367,0.106228956228956,Calculadora
0.0369586776859504,0.0684297520661157,0.0224793388429752,0.0913057851239669,0.156694214876033,0.16,0.0728595041322314,0.084099173553719,0.182280991735537,0.124892561983471,Video
0.0192424242424242,0.061969696969697,0.0141666666666667,0.086969696969697,0.12030303030303,0.158712121212121,0.0543181818181818,0.09,0.264924242424243,0.129393939393939,Musica
0.0388392857142857,0.06625,0.0233928571428571,0.114642857142857,0.153214285714286,0.146785714285714,0.0567857142857143,0.0871428571428571,0.167321428571429,0.145625,Internet
0.0180173764421023,0.0459336276883635,0.0111807434838342,0.0863837060247828,0.121706309642501,0.143640507050278,0.0447941888619855,0.0803304372596496,0.331505483549352,0.116507619997151,Mensagem
0.0224358974358974,0.0526353276353276,0.0101139601139601,0.0905270655270655,0.122435897435897,0.156410256410256,0.0383190883190883,0.0888888888888889,0.308974358974359,0.109259259259259,Galeria
0.0354929161747344,0.0644185360094451,0.0215466351829988,0.0936393152302243,0.147136953955136,0.147727272727273,0.065599173553719,0.090318772136954,0.200487012987013,0.133633412042503,Contactos
0.0239449976292082,0.0484431800221274,0.0124861703809072,0.10328749802434,0.137743006164059,0.172593646277857,0.0439386755176229,0.0870080606922712,0.27161371898214,0.0989410463094674,Telefone
0.0269463157163692,0.0616015001041739,0.0203486353218973,0.0903534967706091,0.165705951802209,0.128828390860476,0.0438919369400653,0.0811861934856587,0.273838461004236,0.107299117994305,S_Health
0.0184400026919712,0.0421966484958611,0.0118446732619961,0.0968436637727976,0.123628777172084,0.169526886062319,0.0425331448953496,0.0918635170603675,0.295040043071539,0.108082643515714,Radio
0.0253480629539952,0.0575060532687651,0.0105932203389831,0.0976846246973366,0.126286319612591,0.167372881355932,0.0476694915254237,0.0903450363196126,0.253404963680387,0.123789346246973,Definicoes
0.0243025596778832,0.0532067874604544,0.0176157607132586,0.112381363244176,0.155378199597354,0.164725337935001,0.0416307161345988,0.094334196146103,0.216781708369284,0.119643370721887,Email
0.0323901177822465,0.0564492961792588,0.0254955472565355,0.0894139615053146,0.145073254811836,0.136598678540649,0.0568802068371158,0.0759839126687733,0.26364550416547,0.118069520252801,Galaxy_Store
0.0203809523809524,0.0465396825396825,0.0124444444444444,0.0984761904761905,0.146920634920635,0.170984126984127,0.0417777777777778,0.0885714285714286,0.281968253968254,0.0919365079365079,Gestor_Inteligente
0.0215625,0.0486875,0.0125,0.10525,0.1500625,0.1616875,0.0453125,0.088875,0.2750625,0.091,Gestor_Inteligente
0.0225120322931222,0.0580655177767427,0.0131967085856233,0.0853128396211768,0.145629560627232,0.171479583915541,0.0426176059618072,0.0839931687626145,0.271153547585779,0.106039434870362,S_Voice
0.0422172091524331,0.0647760232033516,0.0213503061553336,0.104495649371576,0.150902352562037,0.146954560103126,0.0544634224943603,0.0834676119883983,0.181679020302933,0.149693844666452,Chrome
0.0250487963565387,0.0550585556278465,0.0113858165256994,0.100845803513338,0.131668835393624,0.176073519843852,0.0465191932335719,0.0914931685100846,0.253659726740403,0.108246584255042,Definicoes
0.0248538011695906,0.0527777777777778,0.0172514619883041,0.111111111111111,0.159941520467836,0.161476608187134,0.0470760233918129,0.0942251461988304,0.213011695906433,0.11827485380117,Email
0.0240567670474213,0.0571131879543094,0.0129802699896158,0.0976981654551748,0.136638975424022,0.166753201799931,0.0350467289719626,0.0865351332641052,0.26644167532018,0.116735894773278,Calculadora
0.0179705359410719,0.0464820929641859,0.0137795275590551,0.0970281940563881,0.126809753619507,0.170624841249682,0.0473710947421895,0.0878841757683515,0.286449072898146,0.105600711201422,Radio
0.0263387757844521,0.060001343815091,0.0202916078747564,0.0916481892091648,0.162400053752604,0.128199959685547,0.0449506147954042,0.0790835181079084,0.273802324800108,0.113283612174965,S_Health
0.0352181161433732,0.067935537649347,0.022645179216449,0.0912058905251459,0.166226729647124,0.159905529313698,0.070227841066963,0.0825923867741039,0.179216449013615,0.124826340650181,Video
0.018366129994037,0.0409660107334526,0.0126416219439475,0.0847346451997615,0.107036374478235,0.168932617769827,0.0416219439475253,0.0904591532498509,0.34108527131783,0.0941562313655337,Ferramentas
0.0181818181818182,0.0387481371087928,0.01274217585693,0.0815946348733234,0.110357675111773,0.150372578241431,0.0286885245901639,0.080849478390462,0.394113263785395,0.0843517138599106,S_Planner
0.0359856057576969,0.0574436891909903,0.0265893642542983,0.0906304145008663,0.139944022391044,0.136811941889911,0.0637744902039184,0.0784352925496468,0.249766759962682,0.120618419298947,Galaxy_Store
0.0189341884257139,0.0622995877233165,0.0132081233776149,0.0881050542067491,0.11749885478699,0.163460070239731,0.0454267827149183,0.0890212246144449,0.272713391357459,0.129332722553061,Musica
0.0308656482569526,0.0592244418331375,0.0237367802585194,0.110458284371328,0.196709753231492,0.155189972581277,0.0505287896592244,0.0864081472777125,0.168742655699177,0.118135526831179,Camara
0.0395580296896086,0.0694163292847503,0.0180499325236167,0.109986504723347,0.149460188933873,0.158400809716599,0.0615721997300945,0.0850202429149798,0.173161268556005,0.135374493927125,Internet
0.0169453734671126,0.0494983277591973,0.0115198810850985,0.0802675585284281,0.115496098104794,0.136603493125232,0.0477146042363434,0.0830174656261613,0.347082868821999,0.111854329245634,Mensagem
0.0217497046765339,0.0492669029254395,0.0114654992703773,0.0976999513584879,0.122368146758391,0.161211868528942,0.0386352581474533,0.0955458272531443,0.299006323396567,0.103050517684664,Galeria
0.0342261904761905,0.0686011904761905,0.0204613095238095,0.089360119047619,0.141741071428571,0.149776785714286,0.0620535714285714,0.0886904761904762,0.205580357142857,0.139508928571429,Contactos
0.0233798195242002,0.0565217391304348,0.0112387202625103,0.0969647251845775,0.126743232157506,0.169073010664479,0.0411812961443806,0.0838392124692371,0.279163248564397,0.111894995898277,Telefone
0.0153552330022918,0.0433919022154316,0.0140565317035905,0.10122230710466,0.141558441558442,0.187242169595111,0.0376623376623377,0.0883116883116883,0.282582123758594,0.0886172650878533,Relogio
0.0360931257749001,0.0568948891031823,0.0241080038572806,0.0900261744041879,0.135900261744042,0.133902741424439,0.0626119300179088,0.0825871332139413,0.251618680258989,0.12625706020113,Galaxy_Store
0.0196850393700787,0.0402259500171174,0.0139221727718818,0.0901517745064476,0.114914983453155,0.167979002624672,0.0457605842747917,0.0915782266347141,0.323348168435467,0.0924340979116741,Ferramentas
0.0227661227661228,0.0526029526029526,0.0149184149184149,0.112121212121212,0.155322455322455,0.161926961926962,0.0450660450660451,0.0893550893550894,0.228127428127428,0.117793317793318,Email
0.0174924924924925,0.0432432432432433,0.0148648648648649,0.10015015015015,0.133633633633634,0.173573573573574,0.0420420420420421,0.0910660660660661,0.290615615615616,0.0933183183183183,Relogio
0.0326788218793829,0.064796633941094,0.020687237026648,0.0950911640953717,0.141654978962132,0.149509116409537,0.0654978962131837,0.0908835904628331,0.205610098176718,0.1335904628331,Contactos
0.022085417468257,0.0513274336283186,0.0131589072720277,0.107272027702963,0.136667949211235,0.176914197768372,0.0436321662177761,0.081800692574067,0.268180069257407,0.0989611388995768,Telefone
0.0207002693343594,0.0635629088110812,0.0119276644863409,0.087418237783763,0.109426702577915,0.163986148518661,0.047787610619469,0.0825702193151212,0.278876490958061,0.133743747595229,Musica
0.017123745819398,0.0520401337792642,0.011438127090301,0.0909030100334448,0.1238127090301,0.145284280936455,0.0467558528428094,0.0815384615384615,0.319464882943144,0.111638795986622,Mensagem
0.0246380492760985,0.0630556261112522,0.0195580391160782,0.0858521717043434,0.156273812547625,0.130556261112522,0.0456565913131826,0.0763906527813056,0.289814579629159,0.108204216408433,S_Health
0.0181115181115181,0.0398182064848732,0.01329534662868,0.0858770858770859,0.11301044634378,0.154253154253154,0.0347307013973681,0.0807895807895808,0.369692036358703,0.0904219237552571,S_Planner
0.0164492342597845,0.0429192664019663,0.0161971387155732,0.0971828322934392,0.127119178168526,0.173882901619714,0.0468897712232936,0.0903132287136825,0.289720804184786,0.0993256444192349,Radio
0.0380406001765225,0.0662842012356575,0.0201235657546337,0.113415710503089,0.149161518093557,0.153309796999117,0.0611650485436893,0.0857899382171227,0.171756398940865,0.140953221535746,Internet
0.030067283431455,0.0565601345668629,0.0231987664704233,0.111157835716288,0.188673955705074,0.161410148584244,0.0550182225960191,0.0860667227361929,0.166526492851135,0.121320437342304,Camara
0.0205853174603175,0.0474950396825397,0.0141369047619048,0.105406746031746,0.148313492063492,0.16499255952381,0.0424727182539683,0.0881076388888889,0.275917658730159,0.0925719246031746,Gestor_Inteligente
