LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,LBP11,LBP12,LBP13,LBP14,LBP15,LBP16,LBP17,LBP18,LBP19,LBP20,LBP21,LBP22,LBP23,LBP24,LBP25,LBP26,LBP27,LBP28,LBP29,LBP30,LBP31,LBP32,LBP33,LBP34,LBP35,LBP36,LBP37,LBP38,LBP39,LBP40,LBP41,LBP42,LBP43,LBP44,LBP45,LBP46,LBP47,LBP48,LBP49,LBP50,LabelName
0.018628769,0.031304014,0.000768197,0.002560656,0.002048524,0.00230459,0.002560656,0.002688688,0.000960246,0.003776967,0.002112541,0.00230459,0.001728442,0.046924013,0.002624672,0.003328852,0.00601754,0.007489917,0.009026311,0.01754049,0.011458933,0.019717048,0.019332949,0.021061392,0.022789834,0.112156712,0.019909097,0.015299917,0.014595737,0.01293131,0.011907048,0.017156392,0.007233852,0.00921836,0.00620959,0.007874016,0.003969016,0.046411881,0.004993278,0.006401639,0.002368606,0.008642212,0.00460918,0.00531336,0.004289098,0.005633442,0.002752705,0.002752705,0.294155304,0.112156712,Radio
0.026561265,0.041106719,0.001501976,0.001897233,0.003162055,0.001897233,0.001897233,0.002371542,0.001185771,0.004505929,0.002055336,0.001106719,0.001343874,0.051146245,0.00284585,0.004664032,0.007747036,0.007351779,0.011067194,0.020316206,0.012332016,0.023003953,0.019920949,0.019683794,0.020711462,0.127747036,0.017470356,0.016521739,0.019604743,0.007747036,0.009407115,0.019762846,0.003003953,0.011541502,0.005217391,0.003715415,0.003952569,0.050988142,0.000948617,0.004743083,0.001501976,0.008774704,0.004268775,0.00513834,0.006324111,0.004505929,0.003241107,0.00173913,0.257233202,0.113517787,Definicoes
0.025641026,0.037585991,0.003252033,0.004190119,0.002814259,0.003814884,0.002939337,0.004190119,0.002251407,0.006003752,0.002876798,0.003126954,0.002313946,0.031081926,0.003377111,0.004878049,0.007754847,0.008255159,0.009505941,0.017636023,0.014759225,0.02395247,0.022951845,0.025578487,0.027267042,0.088555347,0.022388993,0.018323952,0.017260788,0.011194497,0.010569106,0.014008755,0.003064415,0.011444653,0.007066917,0.005315822,0.005378361,0.030956848,0.003877423,0.007129456,0.003627267,0.009005629,0.004690432,0.006003752,0.005691057,0.00681676,0.005253283,0.002689181,0.286116323,0.115572233,S_Health
0.035344262,0.04295082,0.004131148,0.003737705,0.003803279,0.004065574,0.003803279,0.004459016,0.003540984,0.006229508,0.005180328,0.003344262,0.003016393,0.035606557,0.004262295,0.005770492,0.009704918,0.008196721,0.009901639,0.021967213,0.012918033,0.021442623,0.021311475,0.027081967,0.032655738,0.100065574,0.021901639,0.020262295,0.017901639,0.015147541,0.01357377,0.024393443,0.008655738,0.01442623,0.010622951,0.008262295,0.007278689,0.033967213,0.00504918,0.010163934,0.005442623,0.014229508,0.00642623,0.00557377,0.00452459,0.00557377,0.003081967,0.001770492,0.174360656,0.132918033,Video
0.024980901,0.042857143,0.001680672,0.001986249,0.002215432,0.001222307,0.002062643,0.002826585,0.000993125,0.003743316,0.002750191,0.00236822,0.002291826,0.045912911,0.003590527,0.006799083,0.009243697,0.007181054,0.010236822,0.022154316,0.013445378,0.026279603,0.020091673,0.020244461,0.023147441,0.119251337,0.018563789,0.017723453,0.016119175,0.005958747,0.008708938,0.017647059,0.003666921,0.012987013,0.005042017,0.002673797,0.004125286,0.046142093,0.001680672,0.004354469,0.002215432,0.011459129,0.003590527,0.00473644,0.005576776,0.005576776,0.005347594,0.002444614,0.265775401,0.108326967,Calculadora
0.020946763,0.043784029,0.001436782,0.002344223,0.001285541,0.002344223,0.001814882,0.002873563,0.001739262,0.004310345,0.003100423,0.001436782,0.001739262,0.046884453,0.002949183,0.003932244,0.007108288,0.005066546,0.009528131,0.01822444,0.011872353,0.024576528,0.021929825,0.021249244,0.024652148,0.134679371,0.01799758,0.016107078,0.018829401,0.006957048,0.006730188,0.020039322,0.003327284,0.010813672,0.003781004,0.003100423,0.004083485,0.047640653,0.001209921,0.003554144,0.001285541,0.009830611,0.003327284,0.003251664,0.003856624,0.006200847,0.004764065,0.002571083,0.271854204,0.10707804,S_Voice
0.040951319,0.041991825,0.001189149,0.00327016,0.003121516,0.004013378,0.002675585,0.004979562,0.003864734,0.007283538,0.00490524,0.003344482,0.003195838,0.034039391,0.005202527,0.006911929,0.009141583,0.010182088,0.012783352,0.026755853,0.016945373,0.026086957,0.023857302,0.022073579,0.019843924,0.090523969,0.021404682,0.02006689,0.021479004,0.012337421,0.012411743,0.021181717,0.005871423,0.015013006,0.008175399,0.008175399,0.006020067,0.036714976,0.005945745,0.007580825,0.004607952,0.012040134,0.005797101,0.005425492,0.004830918,0.005871423,0.003716091,0.001783724,0.166332219,0.158082497,Chrome
0.030295783,0.036275213,0.002471498,0.003826836,0.003507933,0.003986287,0.003268755,0.004942996,0.003587658,0.005580802,0.003348481,0.003109304,0.001753966,0.033165909,0.004384916,0.007334768,0.008132026,0.010125169,0.01235749,0.024475803,0.01873555,0.026389221,0.027664833,0.036115762,0.041696564,0.104600175,0.026468947,0.020808419,0.019532807,0.012596667,0.011480507,0.013952005,0.005819979,0.011081878,0.007653671,0.006617237,0.005819979,0.030853863,0.005421351,0.007733397,0.005022722,0.011480507,0.006776688,0.007733397,0.006378059,0.006378059,0.006298334,0.00374711,0.174280475,0.12493024,Camara
0.019357743,0.028961585,0.00142557,0.0022509,0.00255102,0.00202581,0.00195078,0.00165066,0.00105042,0.003901561,0.00285114,0.00165066,0.00165066,0.055372149,0.003301321,0.003826531,0.006152461,0.007503001,0.010804322,0.017181873,0.011554622,0.022509004,0.017106843,0.020858343,0.019732893,0.137304922,0.019357743,0.016581633,0.016281513,0.009978992,0.007427971,0.017031813,0.005177071,0.008703481,0.006602641,0.006902761,0.003226291,0.058298319,0.00247599,0.003751501,0.00307623,0.007352941,0.004576831,0.004051621,0.004726891,0.00307623,0.00292617,0.00195078,0.290891357,0.091086435,Relogio
0.021291339,0.033385827,0.001448819,0.002330709,0.002834646,0.00207874,0.00176378,0.002204724,0.001448819,0.002834646,0.00207874,0.001448819,0.001511811,0.053417323,0.003338583,0.003212598,0.006866142,0.006047244,0.009385827,0.018141732,0.014047244,0.02311811,0.024944882,0.025385827,0.027338583,0.133102362,0.019653543,0.015433071,0.013543307,0.009385827,0.008314961,0.017385827,0.005417323,0.009259843,0.005606299,0.004724409,0.004850394,0.052598425,0.004346457,0.005606299,0.002204724,0.008566929,0.004031496,0.004094488,0.004976378,0.004094488,0.003968504,0.001322835,0.273952756,0.091653543,Gestor_Inteligente
0.025880818,0.035522691,0.001159925,0.002972307,0.002392344,0.00260983,0.002827316,0.002899812,0.002682326,0.003914746,0.003262288,0.002899812,0.002102363,0.045527041,0.005654632,0.004639698,0.006597071,0.009859359,0.014354067,0.022256053,0.019863709,0.025010874,0.022401044,0.022908511,0.026098304,0.121357112,0.021023633,0.018051327,0.016963897,0.013049152,0.009859359,0.014354067,0.005654632,0.009206902,0.005292156,0.006452081,0.003914746,0.046904451,0.005509642,0.00630709,0.003624764,0.01014934,0.006162099,0.006234595,0.005582137,0.005219661,0.004784689,0.003117297,0.209873858,0.125054371,Email
0.019291718,0.026250517,0.001102384,0.002273667,0.001791374,0.002273667,0.001722475,0.003307152,0.001791374,0.003238253,0.001929172,0.002342566,0.001584677,0.040099215,0.003031556,0.005167425,0.005029627,0.005029627,0.009301364,0.016260163,0.01233292,0.017431446,0.016742456,0.016880254,0.016122365,0.117403886,0.015157779,0.010541546,0.010886041,0.007234394,0.006958798,0.010679344,0.003996142,0.007027697,0.004754031,0.00482293,0.002480364,0.044577649,0.002273667,0.00413394,0.00275596,0.007441091,0.003720546,0.00344495,0.004478435,0.005098526,0.003789445,0.002893758,0.390106104,0.091015571,S_Planner
0.037815798,0.044291653,0.003118004,0.003118004,0.002558363,0.003118004,0.00271826,0.005756316,0.00271826,0.006475855,0.004157339,0.002798209,0.003118004,0.039574672,0.004956828,0.006236009,0.010313399,0.010553246,0.01439079,0.028861529,0.017188999,0.024864087,0.021426287,0.023345059,0.021666134,0.094179725,0.021426287,0.020067157,0.021106492,0.013591302,0.012232171,0.02398465,0.006635753,0.015989767,0.008074832,0.006555804,0.006475855,0.035897026,0.004317237,0.007914934,0.002798209,0.013431404,0.005516469,0.005036776,0.005116725,0.008314679,0.004157339,0.002158618,0.165174288,0.144707387,Internet
0.034291136,0.035714286,0.002778531,0.004472757,0.002981838,0.003591759,0.003727297,0.005489292,0.002778531,0.007251288,0.004472757,0.003659528,0.0028463,0.030496069,0.0056926,0.00704798,0.009962049,0.008809976,0.011859583,0.019720792,0.014434806,0.022838168,0.019924099,0.023041475,0.020805096,0.072987259,0.019449715,0.019653022,0.019653022,0.011791813,0.015180266,0.020601789,0.007590133,0.014705882,0.009419897,0.006844673,0.005828138,0.031038222,0.004608295,0.007861209,0.004608295,0.012605042,0.007590133,0.005150447,0.004337219,0.004743833,0.003117376,0.001694226,0.251694226,0.128557875,Galaxy_Store
0.029716446,0.047032136,0.002344045,0.003856333,0.002117202,0.003251418,0.002646503,0.004612476,0.001663516,0.004310019,0.00362949,0.002041588,0.003856333,0.037958412,0.004914934,0.006200378,0.007485822,0.00778828,0.010434783,0.02147448,0.012249527,0.021776938,0.022911153,0.024196597,0.027674858,0.100415879,0.020037807,0.017769376,0.016257089,0.009376181,0.0131569,0.024499055,0.006427221,0.012930057,0.009149338,0.005822306,0.005671078,0.039848771,0.00362949,0.01020794,0.003478261,0.012854442,0.006200378,0.005066163,0.006275992,0.004612476,0.003780718,0.002722117,0.208015123,0.135652174,Contactos
0.02140284,0.046831956,0.001624638,0.001483365,0.001907184,0.001483365,0.001130183,0.002684185,0.00098891,0.003390549,0.00296673,0.000635728,0.001271456,0.04654941,0.001836547,0.004379459,0.007840644,0.004732641,0.007840644,0.018506746,0.009889101,0.022250477,0.015822561,0.0182242,0.021120294,0.128063855,0.01426856,0.012432012,0.017871018,0.005792188,0.008264463,0.019142474,0.003037367,0.016528926,0.006357279,0.002260366,0.00317864,0.050787596,0.001412729,0.006074733,0.002260366,0.012926467,0.004096913,0.003249276,0.004026277,0.003885004,0.002754821,0.001765911,0.273151091,0.129617857,Musica
0.027440396,0.044384465,0.001499475,0.002624082,0.002474134,0.002624082,0.002024291,0.002474134,0.00119958,0.003673714,0.002774029,0.001274554,0.002324187,0.050982156,0.002024291,0.003523767,0.006747638,0.007797271,0.009596641,0.021817364,0.010721248,0.025491078,0.01994302,0.017393912,0.01934323,0.131653921,0.017618833,0.016044384,0.018293597,0.00757235,0.009746589,0.022192233,0.00179937,0.013120408,0.005173189,0.004273504,0.003448793,0.052706553,0.001424501,0.005023242,0.001649423,0.01357025,0.004198531,0.004198531,0.005323137,0.006222822,0.003223872,0.001349528,0.236617184,0.121382516,Definicoes
0.020300334,0.038793103,0.001390434,0.002016129,0.001320912,0.001668521,0.002294216,0.001807564,0.001112347,0.002294216,0.002363737,0.001877086,0.00125139,0.038515017,0.002919911,0.003754171,0.004379867,0.005422692,0.007925473,0.015572859,0.009246385,0.017588988,0.018979422,0.024958287,0.027461068,0.110261402,0.018840378,0.012722469,0.011053949,0.008481646,0.007369299,0.014877642,0.004310345,0.009663515,0.006256952,0.006117909,0.003823693,0.045953838,0.003197998,0.005283648,0.003267519,0.009802558,0.00493604,0.004379867,0.003406563,0.004240823,0.002085651,0.000695217,0.331340378,0.112416574,Mensagem
0.029546124,0.036472149,0.002210433,0.003168288,0.002873563,0.004568229,0.004568229,0.004126142,0.003463012,0.006483938,0.004199823,0.003241969,0.002284114,0.035514294,0.004789272,0.006410256,0.007810197,0.008989095,0.014220454,0.024241085,0.017609785,0.028293546,0.029325081,0.033524904,0.036472149,0.104111406,0.026819923,0.022988506,0.020409667,0.013262599,0.011346891,0.016283525,0.007736516,0.011199528,0.008104922,0.006926024,0.006336575,0.030135573,0.005747126,0.007589154,0.004126142,0.010904804,0.006115532,0.006999705,0.0066313,0.005747126,0.004494548,0.003684055,0.168287651,0.129605069,Camara
0.02761708,0.038360882,0.003168044,0.004752066,0.003374656,0.003856749,0.003099174,0.003856749,0.003305785,0.005371901,0.002548209,0.003099174,0.003099174,0.027341598,0.00523416,0.005578512,0.006955923,0.008402204,0.011294766,0.016597796,0.014876033,0.026033058,0.027410468,0.026721763,0.030096419,0.085055096,0.021625344,0.016804408,0.017561983,0.008677686,0.009848485,0.011363636,0.004683196,0.011157025,0.007093664,0.00523416,0.005371901,0.030922865,0.005647383,0.006473829,0.003856749,0.012052342,0.006749311,0.005578512,0.005647383,0.00785124,0.005096419,0.00261708,0.276239669,0.114738292,S_Health
0.021969697,0.035881543,0.000964187,0.002272727,0.001101928,0.002203857,0.002134986,0.002548209,0.001652893,0.003856749,0.001997245,0.002754821,0.002341598,0.049242424,0.003787879,0.004683196,0.005716253,0.006267218,0.010055096,0.017561983,0.010055096,0.019214876,0.018319559,0.020798898,0.022038567,0.117355372,0.018181818,0.01446281,0.01446281,0.008126722,0.006473829,0.017217631,0.002479339,0.01053719,0.004614325,0.004545455,0.002892562,0.050826446,0.002272727,0.004338843,0.003030303,0.009710744,0.004476584,0.004338843,0.00523416,0.00523416,0.003030303,0.001790634,0.305991736,0.108953168,Galeria
0.022377622,0.030827506,0.001282051,0.002738928,0.003030303,0.002447552,0.002097902,0.003496503,0.001864802,0.004545455,0.002331002,0.001981352,0.001573427,0.053438228,0.003263403,0.003962704,0.006876457,0.006876457,0.010897436,0.017307692,0.011888112,0.024358974,0.023717949,0.026107226,0.026048951,0.132692308,0.020512821,0.017657343,0.014277389,0.008216783,0.008216783,0.014685315,0.004487179,0.010314685,0.005128205,0.005944056,0.003671329,0.050815851,0.002913753,0.006177156,0.002505828,0.008974359,0.004778555,0.004487179,0.004137529,0.004487179,0.003904429,0.001456876,0.263869464,0.10034965,Gestor_Inteligente
0.019616085,0.030404932,0.001190977,0.001401149,0.002241838,0.001821494,0.001331091,0.002872355,0.002031666,0.003152585,0.00301247,0.002171781,0.002031666,0.057166877,0.003642987,0.004343562,0.006375228,0.007566204,0.009948157,0.019826258,0.014571949,0.022978843,0.017724534,0.019335855,0.022068096,0.139974779,0.017094017,0.01674373,0.016883845,0.007916492,0.008547009,0.017864649,0.005114194,0.008967353,0.005884826,0.005954883,0.00385316,0.060529634,0.002241838,0.004623792,0.002802298,0.008056606,0.003713045,0.004063332,0.004904021,0.004343562,0.002872355,0.001541264,0.271262435,0.095418243,Relogio
0.023887845,0.039865288,0.002036341,0.002427945,0.002036341,0.002192982,0.001723058,0.00289787,0.001253133,0.003289474,0.002036341,0.001879699,0.002271303,0.052239975,0.003524436,0.004699248,0.007675439,0.005247494,0.009085213,0.019580201,0.014019424,0.02443609,0.021146617,0.024044486,0.02443609,0.128367794,0.01950188,0.017700501,0.017857143,0.008067043,0.007753759,0.018405388,0.00289787,0.012374687,0.004620927,0.004072682,0.003367794,0.048402256,0.001879699,0.00391604,0.00289787,0.012453008,0.003446115,0.003837719,0.004542607,0.004542607,0.00297619,0.001644737,0.260494987,0.106046366,Telefone
0.036190349,0.044054919,0.004465476,0.004998667,0.003065849,0.003199147,0.003798987,0.005465209,0.003199147,0.006798187,0.004932018,0.003865636,0.003932285,0.030591842,0.004332178,0.005465209,0.009797387,0.007664623,0.011197014,0.018261797,0.014062917,0.024660091,0.023727006,0.023660357,0.030925087,0.099040256,0.020994401,0.017661957,0.019594775,0.014862703,0.014796054,0.024460144,0.006998134,0.016595575,0.009330845,0.008064516,0.0059984,0.03372434,0.004532125,0.009997334,0.004465476,0.014396161,0.007198081,0.007464676,0.004532125,0.005598507,0.0029992,0.002332711,0.173087177,0.138962943,Video
0.023036563,0.041564191,0.001885555,0.002049516,0.001967536,0.001639613,0.001065748,0.002705362,0.001065748,0.005164781,0.0025414,0.00131169,0.001721594,0.046401049,0.004426955,0.005738646,0.008607969,0.007788162,0.011067388,0.020577144,0.013444827,0.022872602,0.022462699,0.021970815,0.023118544,0.127315953,0.023282505,0.017707821,0.014428595,0.007132317,0.008198065,0.016969995,0.003115265,0.01262502,0.004426955,0.002623381,0.004181013,0.044105591,0.00245942,0.00500082,0.002049516,0.009673717,0.004181013,0.004017052,0.006640433,0.00500082,0.006148549,0.00245942,0.26258403,0.107476636,Calculadora
0.022281922,0.041087231,0.002844501,0.002370417,0.002844501,0.002765487,0.00181732,0.003002528,0.001027181,0.003397598,0.002291403,0.001106195,0.001264223,0.045037927,0.003081542,0.003871681,0.007269279,0.005293932,0.00687421,0.017699115,0.011140961,0.027970923,0.021965866,0.023072061,0.024099241,0.135429836,0.018331226,0.016276865,0.018647282,0.007032238,0.00647914,0.019753477,0.002765487,0.012010114,0.005214918,0.002291403,0.003397598,0.045749052,0.00181732,0.003871681,0.001738306,0.009560683,0.004266751,0.003871681,0.005293932,0.004424779,0.00466182,0.001896334,0.274889381,0.104851454,S_Voice
0.046030221,0.040090838,0.00157219,0.004017818,0.003319067,0.004105162,0.004017818,0.005065945,0.002882348,0.00541532,0.004367194,0.003319067,0.004192506,0.034413486,0.004803913,0.00655079,0.011005328,0.01083064,0.012490174,0.023932221,0.018429557,0.028037383,0.024194253,0.025679099,0.021486593,0.081055114,0.023146126,0.019652371,0.019739715,0.014935802,0.012577518,0.017992838,0.005153288,0.012839549,0.007773605,0.006900166,0.005764696,0.033627391,0.007074854,0.008472356,0.003930474,0.011180016,0.004978601,0.00541532,0.004891257,0.00698751,0.003057036,0.002620316,0.171543366,0.158441785,Chrome
0.017810274,0.031558555,0.000874891,0.001124859,0.001187352,0.001562305,0.002624672,0.002187227,0.001374828,0.003562055,0.002374703,0.003249594,0.00199975,0.048306462,0.002749656,0.003874516,0.005561805,0.007374078,0.008123985,0.018935133,0.010998625,0.018685164,0.015748031,0.019810024,0.020184977,0.117047869,0.021872266,0.015623047,0.016997875,0.01143607,0.010936133,0.017622797,0.007061617,0.010623672,0.006499188,0.006124234,0.003874516,0.046619173,0.004374453,0.006874141,0.002249719,0.008498938,0.004186977,0.004936883,0.003562055,0.005624297,0.002874641,0.002249719,0.294213223,0.116172978,Radio
0.01887574,0.027988166,0.000650888,0.001242604,0.000650888,0.001005917,0.00147929,0.001893491,0.001597633,0.003786982,0.002840237,0.002248521,0.001538462,0.047100592,0.003668639,0.004260355,0.005443787,0.00704142,0.008402367,0.016094675,0.010591716,0.016331361,0.015621302,0.016923077,0.018284024,0.130236686,0.017218935,0.011715976,0.013254438,0.008757396,0.007810651,0.014615385,0.004142012,0.009349112,0.00556213,0.006035503,0.001952663,0.056213018,0.003668639,0.004319527,0.002307692,0.008284024,0.004142012,0.003964497,0.003609467,0.003668639,0.002189349,0.001775148,0.34443787,0.095207101,Ferramentas
0.021817364,0.042585095,0.002174239,0.002624082,0.002774029,0.00179937,0.00179937,0.002174239,0.001274554,0.003298845,0.001949318,0.000749738,0.001424501,0.047533363,0.002249213,0.004573399,0.008397061,0.005323137,0.008397061,0.018368571,0.01237067,0.025191183,0.016569201,0.022866997,0.025341131,0.13562753,0.018368571,0.016794122,0.015744489,0.006447743,0.007272455,0.020017994,0.002324187,0.012445644,0.004048583,0.002249213,0.003523767,0.045209177,0.001649423,0.004273504,0.002174239,0.010796221,0.003898635,0.002699055,0.004498426,0.004798321,0.004573399,0.001424501,0.274254011,0.111261059,S_Voice
0.024281609,0.033764368,0.00158046,0.002227011,0.001221264,0.002155172,0.002298851,0.003735632,0.003663793,0.005244253,0.003017241,0.00308908,0.002801724,0.044899425,0.003951149,0.004885057,0.007399425,0.009841954,0.012571839,0.020258621,0.016020115,0.022341954,0.021623563,0.022198276,0.025646552,0.112715517,0.022844828,0.016235632,0.016163793,0.014008621,0.010704023,0.012715517,0.006106322,0.008548851,0.005962644,0.006034483,0.003520115,0.042600575,0.004741379,0.005890805,0.004310345,0.009482759,0.005675287,0.005818966,0.00545977,0.005603448,0.003735632,0.003304598,0.246264368,0.120833333,Email
0.038317757,0.045482866,0.001635514,0.002570093,0.002180685,0.004517134,0.003971963,0.004127726,0.002647975,0.007165109,0.003894081,0.004361371,0.003971963,0.037694704,0.003037383,0.006931464,0.008878505,0.009345794,0.011292835,0.025,0.015654206,0.030062305,0.022819315,0.025311526,0.02165109,0.087616822,0.021573209,0.021339564,0.019937695,0.012928349,0.012383178,0.020794393,0.006464174,0.014018692,0.007788162,0.00623053,0.005062305,0.032320872,0.006464174,0.009190031,0.004517134,0.012383178,0.005996885,0.004672897,0.004906542,0.005373832,0.003037383,0.00194704,0.171183801,0.159345794,Chrome
0.020727806,0.028125833,0.000866436,0.001866169,0.001732871,0.002532658,0.001866169,0.002199413,0.002532658,0.003932285,0.002665956,0.001866169,0.001932818,0.040589176,0.002732605,0.003932285,0.00539856,0.00539856,0.008864303,0.015462543,0.010797121,0.018728339,0.017395361,0.016328979,0.017195415,0.12110104,0.014596108,0.012929885,0.010197281,0.007331378,0.007531325,0.012729939,0.004465476,0.007931218,0.005865103,0.005531858,0.002732605,0.042388696,0.0029992,0.004465476,0.003465742,0.006264996,0.004398827,0.004532125,0.004998667,0.004598774,0.003399094,0.002599307,0.369768062,0.097507331,S_Planner
