ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
Camera_Dataset/imagem10,,Definições,1,0.3139375,0.37477083333333333,0.1819074074074074,0.2811388888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Vídeo,1,0.5257708333333333,0.58803125,0.6462777777777778,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Calculadora,1,0.4234322916666667,0.4806875,0.18953703703703703,0.2887777777777778,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Rádio,1,0.30105729166666667,0.36475,0.4719814814814815,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,S Health,1,0.40983854166666667,0.47424479166666667,0.642462962962963,0.7531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Câmara,1,0.527203125,0.585171875,0.33839814814814817,0.4427222222222222,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Contactos,1,0.6338333333333334,0.6918020833333334,0.33839814814814817,0.45035185185185184,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Música,1,0.5286354166666667,0.585171875,0.48979629629629634,0.6004814814814815,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Gestor Inteligente,1,0.17438541666666665,0.24165625000000002,0.6284722222222222,0.7480648148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem10,,Galaxy Store,1,0.187984375,0.24666666666666667,0.47071296296296294,0.5775833333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Galeria,1,0.7225729166666667,0.79484375,0.48979629629629634,0.6183333333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,E-mail,1,0.354015625,0.4248645833333333,0.3002222222222222,0.4198148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Telefone,1,0.7132708333333333,0.7834062500000001,0.1640925925925926,0.28241666666666665,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Contactos,1,0.7175677083333334,0.7891302083333334,0.32439814814814816,0.4414444444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Mensagem,1,0.7283020833333332,0.7991510416666666,0.6679074074074074,0.7913240740740741,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Internet,1,0.5973385416666667,0.6667552083333333,0.1615462962962963,0.2722407407407407,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Câmara,1,0.5966197916666667,0.6674687499999999,0.31549074074074074,0.4312685185185185,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Música,1,0.5987656250000001,0.6681875,0.48725,0.605574074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Chrome,1,0.477109375,0.5436614583333333,0.4808888888888889,0.6004814814814815,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,S Voice,1,0.47782291666666665,0.55225,0.3116759259259259,0.4223611111111111,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Calculadora,1,0.4821145833333333,0.5465260416666666,0.14755555555555558,0.26205555555555554,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Vídeo,1,0.6009166666666667,0.6724791666666667,0.6590092592592592,0.7938611111111111,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,S Health,1,0.47138020833333333,0.5429479166666666,0.6539166666666667,0.7824166666666666,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Gestor Inteligente,1,0.20730729166666664,0.2831666666666666,0.6386481481481482,0.7684166666666666,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Galaxy Store,1,0.22233854166666667,0.2910364583333333,0.4630740740740741,0.5801203703703703,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,S Planner,1,0.22949479166666667,0.30105729166666667,0.2887777777777778,0.4083703703703704,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Definições,1,0.3633177083333334,0.42915625,0.14119444444444446,0.2531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Relógio,1,0.24166666666666667,0.30892708333333335,0.12974074074074074,0.24170370370370373,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Ferramentas,1,0.3404166666666667,0.4155625,0.6399166666666667,0.7773240740740741,0,-1,-1,-1,-1
Camera_Dataset/imagem100,,Rádio,1,0.3461458333333333,0.422,0.46562037037037035,0.5941203703703704,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Relógio,1,0.2044427083333333,0.2667083333333334,0.17426851851851852,0.27732407407407406,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,S Planner,1,0.19515625,0.260265625,0.31549074074074074,0.4312685185185185,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Ferramentas,1,0.2910364583333333,0.3590260416666667,0.6335555555555555,0.7531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Chrome,1,0.4155625,0.47996875,0.48725,0.585212962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Contactos,1,0.6331197916666667,0.69609375,0.34857407407407404,0.4452685185185185,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Galeria,1,0.6345520833333332,0.6946666666666667,0.49487962962962967,0.6042962962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Definições,1,0.3139375,0.3740520833333333,0.18062962962962964,0.2811388888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Mensagem,1,0.6366979166666666,0.7011041666666666,0.6501018518518519,0.7696944444444445,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Internet,1,0.526484375,0.58875,0.19462962962962962,0.29386111111111113,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Câmara,1,0.523625,0.5916093750000001,0.3396666666666666,0.4427222222222222,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Música,1,0.5243385416666667,0.5901822916666667,0.48725,0.5979351851851852,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,S Health,1,0.4091197916666667,0.47353124999999996,0.6386481481481482,0.7556944444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Rádio,1,0.30105729166666667,0.3661822916666667,0.47579629629629633,0.5839444444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,E-mail,1,0.30964583333333334,0.368328125,0.3256759259259259,0.42745370370370367,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Telefone,1,0.6324010416666667,0.6918020833333334,0.20353703703703704,0.3053148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Vídeo,1,0.5243385416666667,0.5894635416666667,0.6462777777777778,0.7569722222222222,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Calculadora,1,0.422,0.4821145833333333,0.18953703703703703,0.2862314814814815,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,S Voice,1,0.419140625,0.477109375,0.3320370370370371,0.4338148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Gestor Inteligente,1,0.17438541666666665,0.242375,0.632287037037037,0.7429722222222221,0,-1,-1,-1,-1
Camera_Dataset/imagem11,,Galaxy Store,1,0.18655208333333334,0.24739583333333334,0.47325,0.5788518518518518,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Chrome,1,0.41699479166666664,0.477109375,0.48470370370370375,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,S Planner,1,0.19442708333333333,0.26097916666666665,0.31294444444444447,0.4223611111111111,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Relógio,1,0.20587499999999997,0.26742187500000003,0.17045370370370372,0.2722407407407407,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Ferramentas,1,0.2917552083333333,0.3590260416666667,0.6335555555555555,0.7556944444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Câmara,1,0.5257708333333333,0.5858854166666667,0.33712037037037035,0.4452685185185185,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,S Voice,1,0.41770833333333335,0.477109375,0.3333055555555556,0.4338148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Calculadora,1,0.42271875,0.47996875,0.18826851851851853,0.2875,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Vídeo,1,0.523625,0.5865989583333333,0.6450092592592592,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Música,1,0.527203125,0.5894635416666667,0.49106481481481484,0.5928425925925925,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Internet,1,0.527203125,0.585171875,0.20099074074074075,0.29386111111111113,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Mensagem,1,0.6374114583333333,0.6989583333333333,0.6513703703703704,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Galeria,1,0.6359791666666667,0.6968125000000001,0.49106481481481484,0.60175,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Contactos,1,0.6309739583333334,0.6939479166666668,0.3447592592592592,0.44780555555555557,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Telefone,1,0.6331197916666667,0.6925156250000001,0.20099074074074075,0.3040462962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,S Health,1,0.40983854166666667,0.47281249999999997,0.642462962962963,0.7531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Rádio,1,0.30034374999999996,0.36689583333333337,0.47579629629629633,0.5839444444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Definições,1,0.31465624999999997,0.37620312499999997,0.1793611111111111,0.2836851851851852,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,E-mail,1,0.30678125,0.3704739583333333,0.32439814814814816,0.43,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Galaxy Store,1,0.18655208333333334,0.24812499999999998,0.4681666666666667,0.5775833333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem12,,Gestor Inteligente,1,0.17510416666666667,0.24022916666666666,0.6310185185185185,0.746787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Gestor Inteligente,1,0.17581770833333332,0.24094270833333334,0.632287037037037,0.7506111111111111,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,S Voice,1,0.419140625,0.4785364583333333,0.3333055555555556,0.4376296296296296,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Chrome,1,0.41484375,0.4756770833333333,0.4885185185185185,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Definições,1,0.3153697916666667,0.37620312499999997,0.1819074074074074,0.2798703703703704,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,E-mail,1,0.3075,0.3697604166666667,0.3218518518518519,0.42745370370370367,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Calculadora,1,0.42271875,0.4785364583333333,0.18826851851851853,0.2875,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Rádio,1,0.299625,0.36546354166666667,0.47325,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,S Health,1,0.4091197916666667,0.47353124999999996,0.642462962962963,0.7544259259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Vídeo,1,0.5250572916666667,0.5865989583333333,0.6450092592592592,0.7582407407407408,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Ferramentas,1,0.29246875,0.3604583333333334,0.632287037037037,0.7518796296296296,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,S Planner,1,0.195140625,0.2588333333333333,0.31803703703703706,0.4198148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Galaxy Store,1,0.18655208333333334,0.2502447916666667,0.4668888888888889,0.5801203703703703,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Música,1,0.526484375,0.58803125,0.4923425925925926,0.5953888888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Câmara,1,0.5243385416666667,0.584453125,0.33712037037037035,0.4401759259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Internet,1,0.5279166666666667,0.5873177083333334,0.19589814814814815,0.29259259259259257,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Mensagem,1,0.6395572916666666,0.6996718749999999,0.6526388888888889,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Galeria,1,0.6359791666666667,0.6968125000000001,0.49106481481481484,0.6042962962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Contactos,1,0.6324010416666667,0.6946666666666667,0.3447592592592592,0.44780555555555557,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Telefone,1,0.6352656250000001,0.6903697916666667,0.20353703703703704,0.3104074074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem13,,Relógio,1,0.2044427083333333,0.2667083333333334,0.17173148148148148,0.27350925925925923,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Galaxy Store,1,0.18583854166666666,0.24808854166666666,0.4719814814814815,0.585212962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Ferramentas,1,0.29032291666666665,0.3618854166666667,0.6348333333333334,0.7531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,E-mail,1,0.30893229166666664,0.3697604166666667,0.3256759259259259,0.42745370370370367,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Relógio,1,0.2044427083333333,0.26742187500000003,0.17300000000000001,0.27605555555555555,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Contactos,1,0.6324010416666667,0.6968125000000001,0.34348148148148144,0.45035185185185184,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Telefone,1,0.6331197916666667,0.693234375,0.20225925925925925,0.3065833333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Música,1,0.5286354166666667,0.58875,0.4936111111111111,0.5979351851851852,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Mensagem,1,0.6388437499999999,0.6989583333333333,0.6475555555555556,0.7671481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,S Health,1,0.40983854166666667,0.47424479166666667,0.6373796296296297,0.7544259259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,S Planner,1,0.19511979166666665,0.26097916666666665,0.31678703703703703,0.4249074074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Rádio,1,0.30105729166666667,0.368328125,0.4719814814814815,0.5864814814814815,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Internet,1,0.5279166666666667,0.585171875,0.19717592592592592,0.29259259259259257,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Câmara,1,0.5257708333333333,0.5894635416666667,0.33712037037037035,0.44399074074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Gestor Inteligente,1,0.17438541666666665,0.24022916666666666,0.6284722222222222,0.746787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Definições,1,0.3153697916666667,0.375484375,0.18317592592592594,0.2811388888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Galeria,1,0.6366979166666666,0.6982447916666668,0.49742592592592594,0.6081111111111112,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Chrome,1,0.4155625,0.47424479166666667,0.48597222222222225,0.5903055555555555,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,S Voice,1,0.41627604166666665,0.47996875,0.3333055555555556,0.4401759259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Calculadora,1,0.42271875,0.4792552083333333,0.18953703703703703,0.2875,0,-1,-1,-1,-1
Camera_Dataset/imagem14,,Vídeo,1,0.52290625,0.5873177083333334,0.6450092592592592,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Galaxy Store,1,0.18727083333333333,0.24953125,0.47071296296296294,0.5775833333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Gestor Inteligente,1,0.17581770833333332,0.24165625000000002,0.6284722222222222,0.7493333333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Internet,1,0.527203125,0.5873177083333334,0.19844444444444445,0.29259259259259257,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Definições,1,0.3153697916666667,0.37620312499999997,0.1780925925925926,0.2811388888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,S Voice,1,0.418421875,0.47927083333333337,0.3320370370370371,0.4350925925925926,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,S Planner,1,0.19442708333333333,0.26097916666666665,0.31803703703703706,0.4249074074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Música,1,0.526484375,0.5858854166666667,0.4936111111111111,0.5979351851851852,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Chrome,1,0.4155625,0.4749583333333333,0.48979629629629634,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Galeria,1,0.6374114583333333,0.69609375,0.49615740740740744,0.6042962962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Calculadora,1,0.42128645833333334,0.4792552083333333,0.18826851851851853,0.284962962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,S Health,1,0.40983854166666667,0.47424479166666667,0.6411944444444444,0.7544259259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Telefone,1,0.6324739583333333,0.6911458333333333,0.19946296296296295,0.3012037037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Vídeo,1,0.5243385416666667,0.5865989583333333,0.6450092592592592,0.760787037037037,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Contactos,1,0.6324010416666667,0.6932291666666667,0.34602777777777777,0.44908333333333333,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,E-mail,1,0.30821354166666665,0.37190625,0.32312962962962966,0.43,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Ferramentas,1,0.2910364583333333,0.36117187500000003,0.6310185185185185,0.7544259259259259,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Relógio,1,0.20516145833333335,0.2695677083333334,0.17173148148148148,0.2786018518518518,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Câmara,1,0.5250572916666667,0.5872916666666667,0.33839814814814817,0.4452685185185185,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Rádio,1,0.30034374999999996,0.36546354166666667,0.47452777777777777,0.5890277777777777,0,-1,-1,-1,-1
Camera_Dataset/imagem15,,Mensagem,1,0.6402760416666666,0.6975260416666667,0.6526388888888889,0.7671481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Música,1,0.526484375,0.5865989583333333,0.4936111111111111,0.5966666666666667,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Telefone,1,0.6324010416666667,0.6918020833333334,0.20099074074074075,0.3040462962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Contactos,1,0.6338333333333334,0.6939479166666668,0.34602777777777777,0.45289814814814816,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Galeria,1,0.6395572916666666,0.6968125000000001,0.4987037037037037,0.6042962962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Mensagem,1,0.6381302083333333,0.7011041666666666,0.6526388888888889,0.7646018518518518,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Internet,1,0.5279166666666667,0.5865989583333333,0.19717592592592592,0.2964074074074074,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Câmara,1,0.523625,0.5908958333333333,0.34221296296296294,0.4414444444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Chrome,1,0.41699479166666664,0.47353124999999996,0.48979629629629634,0.5839444444444444,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,S Voice,1,0.41699479166666664,0.4806875,0.334574074074074,0.4338148148148148,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Calculadora,1,0.42271875,0.4792552083333333,0.18826851851851853,0.2900462962962963,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Vídeo,1,0.5250572916666667,0.5873177083333334,0.6437407407407407,0.7595092592592593,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,S Health,1,0.40983854166666667,0.47353124999999996,0.6399166666666667,0.7531481481481481,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Definições,1,0.31465624999999997,0.375484375,0.18062962962962964,0.2811388888888889,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Rádio,1,0.299625,0.36546354166666667,0.4719814814814815,0.5877592592592592,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,E-mail,1,0.3075,0.37190625,0.32312962962962966,0.4287222222222222,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Ferramentas,1,0.2931875,0.35973958333333333,0.6348333333333334,0.7582407407407408,0,-1,-1,-1,-1
Camera_Dataset/imagem16,,Relógio,1,0.2044427083333333,0.2681354166666667,0.17300000000000001,0.2798703703703704,0,-1,-1,-1,-1
